date,P,ETpot
20631031,2.48,0.65
20631101,22.82,0.47
20631102,0.42,0.89
20631103,0.00,0.74
20631104,0.09,0.31
20631105,0.12,0.44
20631106,0.00,0.95
20631107,7.95,0.68
20631108,0.02,0.73
20631109,1.85,0.59
20631110,0.05,0.62
20631111,0.06,0.75
20631112,14.22,0.39
20631113,0.57,0.48
20631114,2.35,0.33
20631115,4.81,0.42
20631116,0.47,0.55
20631117,9.57,0.22
20631118,3.91,0.31
20631119,0.47,0.25
20631120,1.99,0.56
20631121,5.37,0.69
20631122,1.01,0.25
20631123,8.83,0.54
20631124,1.52,0.51
20631125,5.74,0.64
20631126,0.17,0.66
20631127,3.09,0.32
20631128,8.02,0.23
20631129,2.97,0.18
20631130,3.75,0.21
20631201,2.54,0.28
20631202,3.67,0.15
20631203,0.15,0.25
20631204,0.04,0.16
20631205,0.00,0.47
20631206,0.03,0.26
20631207,0.00,0.49
20631208,0.79,0.15
20631209,6.87,0.18
20631210,2.34,0.20
20631211,0.09,0.28
20631212,4.21,0.28
20631213,3.47,0.23
20631214,0.63,0.17
20631215,0.14,0.34
20631216,0.01,0.18
20631217,0.00,0.36
20631218,0.00,0.40
20631219,0.00,0.37
20631220,0.02,0.20
20631221,0.00,0.29
20631222,0.02,0.22
20631223,0.00,0.31
20631224,0.00,0.34
20631225,0.01,0.31
20631226,0.21,0.13
20631227,0.09,0.19
20631228,0.22,0.37
20631229,5.79,0.12
20631230,0.80,0.10
20631231,0.00,0.40
20640101,0.15,0.26
20640102,0.01,0.30
20640103,0.00,0.34
20640104,0.00,0.35
20640105,16.81,0.12
20640106,5.95,0.10
20640107,11.93,0.05
20640108,0.01,0.19
20640109,0.00,0.23
20640110,0.00,0.40
20640111,0.00,0.39
20640112,0.00,0.43
20640113,0.00,0.43
20640114,0.00,0.44
20640115,0.00,0.21
20640116,0.05,0.33
20640117,7.51,0.12
20640118,0.44,0.19
20640119,1.85,0.13
20640120,0.06,0.26
20640121,0.00,0.66
20640122,0.74,0.28
20640123,4.31,0.32
20640124,17.00,0.14
20640125,0.00,0.63
20640126,0.15,0.37
20640127,1.97,0.49
20640128,0.00,0.25
20640129,0.00,0.38
20640130,0.01,0.33
20640131,0.05,0.20
20640201,0.01,0.25
20640202,0.03,0.28
20640203,1.93,0.20
20640204,1.93,0.25
20640205,1.63,0.39
20640206,2.09,0.59
20640207,8.46,0.32
20640208,5.89,0.60
20640209,2.67,0.52
20640210,6.67,0.21
20640211,2.98,0.25
20640212,0.34,0.77
20640213,0.00,0.97
20640214,0.00,0.68
20640215,0.00,0.35
20640216,0.00,0.77
20640217,0.00,0.99
20640218,0.00,1.01
20640219,0.00,1.00
20640220,0.00,0.70
20640221,0.00,0.97
20640222,0.00,1.14
20640223,0.00,1.27
20640224,0.00,0.70
20640225,0.00,0.51
20640226,0.81,0.27
20640227,17.00,0.47
20640228,0.00,0.94
20640229,5.25,0.47
20640301,2.81,0.67
20640302,0.02,0.90
20640303,0.15,0.95
20640304,0.01,1.77
20640305,4.85,1.11
20640306,7.03,0.28
20640307,0.02,1.01
20640308,0.00,1.84
20640309,0.00,1.97
20640310,0.13,2.09
20640311,0.47,0.70
20640312,15.00,1.06
20640313,10.18,0.83
20640314,3.22,0.72
20640315,1.99,0.75
20640316,5.90,0.38
20640317,11.49,0.55
20640318,5.37,0.70
20640319,0.04,2.17
20640320,1.22,1.73
20640321,4.44,1.45
20640322,14.61,1.44
20640323,0.24,0.58
20640324,8.51,0.85
20640325,0.13,1.27
20640326,12.28,0.63
20640327,6.21,1.30
20640328,0.12,1.07
20640329,3.30,0.70
20640330,0.74,1.02
20640331,4.06,0.66
20640401,2.24,1.43
20640402,0.00,1.51
20640403,0.00,1.87
20640404,0.00,3.12
20640405,0.03,1.75
20640406,0.65,1.04
20640407,0.00,2.22
20640408,2.03,1.91
20640409,0.04,1.98
20640410,0.11,2.17
20640411,0.29,2.01
20640412,3.39,1.79
20640413,1.22,1.28
20640414,1.03,2.29
20640415,3.06,1.50
20640416,4.69,0.68
20640417,0.43,1.67
20640418,8.15,1.47
20640419,0.14,3.69
20640420,1.39,2.78
20640421,0.58,1.68
20640422,0.78,2.00
20640423,0.02,2.74
20640424,0.00,2.95
20640425,0.00,3.01
20640426,0.00,1.61
20640427,0.05,1.86
20640428,0.02,2.08
20640429,2.09,2.01
20640430,0.16,1.35
20640501,0.00,3.34
20640502,0.31,1.26
20640503,1.50,0.92
20640504,3.22,0.98
20640505,0.00,2.55
20640506,1.97,0.92
20640507,0.53,1.38
20640508,0.00,3.45
20640509,0.00,4.45
20640510,0.00,4.30
20640511,0.00,2.20
20640512,0.00,2.90
20640513,20.05,1.29
20640514,3.64,3.36
20640515,0.00,3.99
20640516,0.00,4.30
20640517,0.07,2.32
20640518,0.00,4.75
20640519,0.00,3.33
20640520,0.00,4.37
20640521,0.00,4.73
20640522,0.00,4.27
20640523,1.71,5.05
20640524,7.80,1.33
20640525,5.51,1.37
20640526,0.06,1.74
20640527,0.00,5.09
20640528,2.70,2.34
20640529,0.00,2.60
20640530,0.01,2.85
20640531,0.00,4.78
20640601,0.00,5.31
20640602,0.00,5.48
20640603,0.00,5.51
20640604,0.00,5.50
20640605,0.00,5.69
20640606,0.00,5.85
20640607,0.00,5.86
20640608,0.00,5.77
20640609,0.00,4.49
20640610,0.00,4.35
20640611,0.00,4.22
20640612,0.00,4.35
20640613,0.00,4.90
20640614,0.14,4.01
20640615,18.35,3.67
20640616,1.05,4.86
20640617,0.00,5.43
20640618,0.25,3.02
20640619,0.08,2.48
20640620,0.00,4.57
20640621,0.02,3.70
20640622,1.28,3.11
20640623,0.00,5.51
20640624,0.00,5.80
20640625,0.24,4.87
20640626,0.00,4.64
20640627,0.45,4.82
20640628,0.36,4.71
20640629,0.00,4.62
20640630,0.00,5.27
20640701,0.35,5.40
20640702,0.00,5.74
20640703,14.15,4.70
20640704,9.20,2.52
20640705,9.62,2.18
20640706,4.27,2.27
20640707,5.67,1.99
20640708,13.19,2.99
20640709,15.53,2.24
20640710,22.75,1.57
20640711,1.37,2.74
20640712,0.27,3.46
20640713,1.83,1.99
20640714,0.00,3.77
20640715,0.00,5.18
20640716,0.00,4.94
20640717,0.00,4.96
20640718,0.00,4.97
20640719,4.32,4.25
20640720,3.44,4.12
20640721,0.00,4.35
20640722,0.00,4.88
20640723,0.00,4.94
20640724,0.00,4.70
20640725,0.00,4.88
20640726,0.09,2.62
20640727,0.01,2.60
20640728,0.00,4.91
20640729,0.00,4.85
20640730,0.00,4.80
20640731,0.12,5.29
20640801,7.78,1.77
20640802,3.57,2.24
20640803,2.74,3.30
20640804,1.36,2.30
20640805,0.00,3.16
20640806,0.14,2.94
20640807,0.38,3.28
20640808,0.00,2.56
20640809,0.00,4.09
20640810,0.00,4.67
20640811,0.00,4.74
20640812,0.58,4.98
20640813,9.75,1.57
20640814,0.00,3.62
20640815,4.78,1.97
20640816,2.45,2.75
20640817,3.10,2.46
20640818,1.27,1.85
20640819,50.94,0.96
20640820,0.05,2.98
20640821,0.03,3.60
20640822,0.04,4.04
20640823,0.24,2.50
20640824,0.09,3.00
20640825,0.01,2.89
20640826,0.15,3.70
20640827,0.04,3.93
20640828,2.33,3.96
20640829,4.69,3.93
20640830,0.37,3.71
20640831,0.00,3.75
20640901,0.00,3.67
20640902,0.00,3.14
20640903,0.00,3.36
20640904,0.01,3.12
20640905,5.85,1.74
20640906,17.04,1.98
20640907,5.40,1.14
20640908,3.56,1.37
20640909,0.29,1.36
20640910,0.00,2.49
20640911,3.45,1.38
20640912,0.13,1.64
20640913,2.10,0.63
20640914,2.85,1.52
20640915,0.29,1.87
20640916,0.00,3.11
20640917,5.85,2.59
20640918,0.00,3.01
20640919,0.00,3.04
20640920,0.00,2.94
20640921,0.00,2.79
20640922,0.00,2.77
20640923,0.00,2.86
20640924,0.77,2.61
20640925,1.02,0.70
20640926,3.81,0.83
20640927,0.04,1.92
20640928,0.27,2.54
20640929,4.05,1.04
20640930,13.55,0.85
20641001,0.27,1.49
20641002,19.36,0.48
20641003,6.59,2.02
20641004,20.24,0.73
20641005,0.01,1.23
20641006,23.46,1.55
20641007,11.23,0.82
20641008,4.75,1.08
20641009,14.57,0.58
20641010,0.88,0.92
20641011,0.44,1.28
20641012,0.07,0.95
20641013,0.01,1.32
20641014,0.00,1.04
20641015,14.22,0.91
20641016,3.75,1.07
20641017,11.00,0.30
20641018,0.00,0.85
20641019,0.00,1.18
20641020,7.28,0.25
20641021,0.24,0.42
20641022,0.00,0.79
20641023,0.28,0.61
20641024,1.74,0.72
20641025,1.77,0.39
20641026,7.47,0.70
20641027,1.98,0.40
20641028,6.28,0.98
20641029,1.42,0.58
20641030,0.11,0.69
20641031,2.29,0.20
20641101,0.27,0.74
20641102,0.27,0.61
20641103,0.72,0.46
20641104,2.98,0.38
20641105,0.00,0.79
20641106,8.82,0.21
20641107,3.33,0.33
20641108,0.00,0.73
20641109,0.00,0.80
20641110,2.48,0.78
20641111,0.66,0.38
20641112,25.32,0.14
20641113,3.00,0.44
20641114,5.71,0.45
20641115,1.59,0.36
20641116,0.74,0.35
20641117,3.80,0.68
20641118,2.46,0.66
20641119,7.58,0.21
20641120,18.17,0.20
20641121,10.17,0.22
20641122,7.06,0.40
20641123,5.60,0.24
20641124,13.26,0.36
20641125,15.02,0.54
20641126,1.92,0.15
20641127,0.89,0.38
20641128,3.98,0.13
20641129,2.98,0.15
20641130,12.67,0.22
20641201,1.62,0.45
20641202,1.18,0.36
20641203,0.00,0.27
20641204,0.00,0.21
20641205,0.06,0.15
20641206,0.07,0.28
20641207,0.00,0.39
20641208,4.81,0.22
20641209,3.09,0.35
20641210,6.33,0.38
20641211,4.48,0.30
20641212,0.96,0.42
20641213,5.07,0.24
20641214,2.98,0.12
20641215,0.86,0.21
20641216,0.49,0.27
20641217,5.12,0.10
20641218,2.54,0.39
20641219,10.13,0.16
20641220,4.87,0.09
20641221,0.09,0.18
20641222,0.46,0.27
20641223,0.00,0.35
20641224,0.08,0.36
20641225,0.88,0.18
20641226,0.12,0.16
20641227,0.06,0.17
20641228,0.05,0.22
20641229,0.05,0.15
20641230,0.28,0.15
20641231,2.82,0.20
20650101,0.00,0.32
20650102,0.47,0.13
20650103,0.62,0.13
20650104,0.00,0.31
20650105,7.75,0.11
20650106,8.11,0.09
20650107,0.12,0.14
20650108,0.00,0.21
20650109,7.09,0.40
20650110,2.52,0.23
20650111,3.75,0.15
20650112,10.41,0.18
20650113,0.25,0.11
20650114,0.00,0.20
20650115,0.00,0.28
20650116,0.00,0.42
20650117,0.00,0.47
20650118,0.00,0.54
20650119,2.09,0.15
20650120,0.05,0.20
20650121,0.31,0.66
20650122,0.80,0.42
20650123,0.16,0.42
20650124,0.97,0.28
20650125,7.97,0.49
20650126,0.54,0.28
20650127,0.19,0.26
20650128,0.01,0.32
20650129,0.00,0.63
20650130,0.00,0.62
20650131,0.00,0.31
20650201,0.32,0.59
20650202,0.36,0.22
20650203,0.16,0.25
20650204,1.99,0.47
20650205,4.07,0.48
20650206,3.25,0.27
20650207,6.11,0.73
20650208,0.07,0.40
20650209,0.02,0.52
20650210,1.58,0.47
20650211,1.15,1.10
20650212,0.00,0.63
20650213,0.00,0.94
20650214,2.77,0.28
20650215,1.59,0.76
20650216,0.56,0.23
20650217,0.00,0.99
20650218,0.00,0.59
20650219,2.21,0.23
20650220,1.15,0.62
20650221,4.67,0.76
20650222,3.13,0.48
20650223,7.21,0.21
20650224,2.62,0.24
20650225,0.00,0.95
20650226,1.67,0.43
20650227,0.09,0.57
20650228,0.26,0.50
20650301,0.01,0.54
20650302,0.19,0.52
20650303,1.63,0.70
20650304,8.27,0.27
20650305,7.17,0.60
20650306,1.91,0.66
20650307,0.25,0.92
20650308,0.02,1.34
20650309,0.00,1.68
20650310,0.00,1.84
20650311,0.15,1.24
20650312,3.80,1.02
20650313,2.33,1.17
20650314,0.74,0.60
20650315,6.47,1.05
20650316,11.18,0.42
20650317,0.27,2.01
20650318,0.00,1.27
20650319,1.16,0.50
20650320,9.81,0.55
20650321,0.85,0.95
20650322,0.00,1.76
20650323,0.00,1.04
20650324,2.19,0.63
20650325,6.44,0.89
20650326,0.05,1.06
20650327,0.00,1.43
20650328,0.00,1.37
20650329,0.00,2.37
20650330,8.66,0.40
20650331,3.69,1.36
20650401,0.00,2.48
20650402,0.00,2.70
20650403,1.95,1.70
20650404,3.90,0.70
20650405,5.28,0.91
20650406,13.01,0.50
20650407,0.26,1.05
20650408,0.00,2.17
20650409,4.24,0.91
20650410,0.00,2.29
20650411,0.09,1.75
20650412,0.00,1.36
20650413,1.77,1.24
20650414,5.05,2.03
20650415,1.47,1.57
20650416,0.03,1.24
20650417,0.00,2.54
20650418,0.00,3.45
20650419,0.73,3.26
20650420,0.53,1.84
20650421,2.19,0.69
20650422,12.72,1.03
20650423,2.08,1.72
20650424,6.50,1.49
20650425,0.76,1.30
20650426,0.00,2.11
20650427,0.01,1.49
20650428,0.00,3.36
20650429,0.00,3.29
20650430,0.16,1.07
20650501,0.00,3.41
20650502,0.00,3.45
20650503,9.75,0.65
20650504,2.91,1.36
20650505,0.25,2.10
20650506,0.02,2.08
20650507,0.25,2.40
20650508,0.00,4.00
20650509,0.04,1.29
20650510,0.00,3.68
20650511,0.00,4.14
20650512,13.37,0.71
20650513,0.03,1.47
20650514,0.00,4.07
20650515,0.00,4.87
20650516,0.00,4.76
20650517,0.00,4.83
20650518,0.00,4.98
20650519,0.00,5.03
20650520,0.00,5.17
20650521,0.00,5.02
20650522,0.00,4.77
20650523,1.50,2.52
20650524,2.00,2.12
20650525,1.64,2.53
20650526,0.00,2.82
20650527,0.00,4.91
20650528,10.52,3.02
20650529,0.77,1.22
20650530,2.57,3.90
20650531,0.21,3.10
20650601,13.61,3.92
20650602,1.23,2.83
20650603,4.38,2.78
20650604,0.26,1.63
20650605,0.00,4.96
20650606,0.00,5.49
20650607,0.00,5.57
20650608,7.36,4.31
20650609,3.52,2.37
20650610,0.00,4.30
20650611,1.58,4.55
20650612,0.75,4.90
20650613,0.00,5.08
20650614,0.00,5.54
20650615,0.00,5.31
20650616,8.06,3.51
20650617,0.24,2.08
20650618,0.13,2.94
20650619,0.28,2.60
20650620,0.01,4.52
20650621,0.00,5.52
20650622,0.00,5.67
20650623,0.03,4.88
20650624,0.25,1.89
20650625,0.12,2.52
20650626,0.02,4.73
20650627,0.00,5.14
20650628,0.00,5.55
20650629,6.51,4.70
20650630,0.29,3.87
20650701,0.04,3.22
20650702,1.00,2.53
20650703,3.50,1.60
20650704,11.08,3.60
20650705,4.23,2.52
20650706,5.18,3.18
20650707,0.00,4.22
20650708,0.00,5.29
20650709,0.02,3.89
20650710,0.00,4.98
20650711,0.00,5.29
20650712,0.00,5.11
20650713,0.00,4.39
20650714,0.00,4.55
20650715,0.00,5.08
