date,P,ETpot
20640906,0.00,3.57
20640907,0.00,3.57
20640908,6.85,3.36
20640909,8.41,2.93
20640910,26.46,0.60
20640911,0.05,2.68
20640912,0.02,2.60
20640913,1.25,1.40
20640914,0.67,1.78
20640915,0.07,1.69
20640916,0.05,1.54
20640917,0.05,2.57
20640918,0.00,3.03
20640919,0.07,3.03
20640920,2.80,1.62
20640921,0.00,2.56
20640922,0.07,1.86
20640923,21.84,2.63
20640924,1.11,1.60
20640925,2.59,1.76
20640926,0.01,1.66
20640927,0.00,2.38
20640928,0.00,2.41
20640929,0.00,2.37
20640930,0.28,2.45
20641001,0.00,1.96
20641002,0.01,2.03
20641003,0.00,2.22
20641004,0.00,2.15
20641005,0.00,2.20
20641006,0.00,2.19
20641007,0.00,2.07
20641008,0.00,2.04
20641009,0.40,1.37
20641010,0.00,1.91
20641011,2.08,1.21
20641012,0.55,1.47
20641013,0.02,1.38
20641014,0.00,1.71
20641015,0.00,1.71
20641016,0.00,1.66
20641017,0.00,1.23
20641018,0.02,1.15
20641019,0.02,1.12
20641020,0.02,1.52
20641021,5.12,0.37
20641022,0.01,0.94
20641023,0.00,1.05
20641024,0.00,1.12
20641025,0.00,0.76
20641026,0.04,0.59
20641027,5.28,0.97
20641028,12.87,0.71
20641029,3.86,0.39
20641030,0.00,1.01
20641031,0.02,0.92
20641101,0.00,0.91
20641102,0.17,1.12
20641103,0.40,0.33
20641104,0.00,0.88
20641105,0.00,0.83
20641106,14.59,0.21
20641107,5.45,0.55
20641108,2.66,0.41
20641109,0.18,0.73
20641110,2.78,0.21
20641111,0.00,0.92
20641112,0.00,0.93
20641113,1.76,0.23
20641114,16.53,0.17
20641115,4.30,0.26
20641116,9.32,0.27
20641117,17.68,0.20
20641118,5.90,0.37
20641119,6.10,0.29
20641120,2.86,0.23
20641121,4.10,0.29
20641122,19.74,0.12
20641123,6.83,0.25
20641124,1.66,0.25
20641125,0.06,0.34
20641126,0.00,0.25
20641127,0.00,0.53
20641128,0.00,0.51
20641129,0.00,0.48
20641130,4.90,0.15
20641201,6.93,0.14
20641202,4.27,0.17
20641203,1.03,0.14
20641204,0.00,0.43
20641205,0.39,0.22
20641206,0.05,0.23
20641207,0.00,0.41
20641208,0.08,0.17
20641209,0.63,0.08
20641210,0.00,0.40
20641211,0.00,0.37
20641212,0.00,0.34
20641213,0.00,0.34
20641214,3.59,0.12
20641215,2.90,0.16
20641216,0.54,0.25
20641217,4.03,0.24
20641218,12.01,0.09
20641219,8.42,0.15
20641220,0.28,0.45
20641221,0.00,0.53
20641222,0.00,0.48
20641223,0.51,0.13
20641224,0.37,0.10
20641225,0.07,0.24
20641226,0.05,0.22
20641227,0.00,0.36
20641228,0.00,0.37
20641229,0.00,0.37
20641230,0.00,0.41
20641231,0.00,0.34
20650101,0.00,0.33
20650102,0.00,0.36
20650103,0.00,0.34
20650104,0.00,0.35
20650105,1.48,0.11
20650106,1.30,0.13
20650107,2.81,0.24
20650108,4.57,0.23
20650109,3.31,0.13
20650110,1.55,0.15
20650111,0.05,0.26
20650112,0.47,0.50
20650113,0.23,0.27
20650114,3.84,0.13
20650115,4.33,0.28
20650116,1.30,0.24
20650117,2.06,0.27
20650118,2.09,0.30
20650119,5.21,0.23
20650120,8.84,0.14
20650121,3.77,0.19
20650122,6.15,0.26
20650123,3.73,0.40
20650124,1.24,0.26
20650125,16.95,0.13
20650126,0.96,0.30
20650127,2.56,0.19
20650128,2.01,0.45
20650129,4.23,0.47
20650130,5.34,0.22
20650131,0.00,0.65
20650201,0.00,0.87
20650202,0.00,0.67
20650203,0.00,0.91
20650204,0.00,0.72
20650205,2.18,0.85
20650206,2.59,0.44
20650207,9.63,0.48
20650208,7.47,0.22
20650209,4.89,0.41
20650210,5.84,0.25
20650211,0.00,0.33
20650212,8.39,0.29
20650213,2.28,0.60
20650214,0.04,0.79
20650215,0.00,1.08
20650216,0.35,0.23
20650217,0.03,0.43
20650218,0.17,0.35
20650219,0.45,0.40
20650220,0.11,0.36
20650221,0.00,1.00
20650222,0.00,0.51
20650223,0.00,0.47
20650224,0.00,0.96
20650225,0.00,0.50
20650226,0.00,1.07
20650227,2.52,0.30
20650228,0.26,0.64
20650301,0.23,0.90
20650302,0.03,0.67
20650303,0.00,1.10
20650304,0.00,0.89
20650305,0.00,1.06
20650306,0.00,1.29
20650307,0.00,1.57
20650308,0.07,1.58
20650309,0.00,1.28
20650310,0.00,1.46
20650311,0.01,1.38
20650312,0.00,0.96
20650313,0.05,0.54
20650314,0.00,1.89
20650315,0.00,1.74
20650316,0.01,0.91
20650317,6.59,0.31
20650318,0.57,0.91
20650319,1.99,1.21
20650320,0.39,0.80
20650321,0.92,0.58
20650322,2.22,1.00
20650323,1.36,1.42
20650324,0.21,1.05
20650325,0.16,1.47
20650326,2.07,1.19
20650327,7.64,0.62
20650328,1.75,2.44
20650329,8.28,0.42
20650330,0.39,3.14
20650331,1.89,1.40
20650401,7.69,1.45
20650402,9.14,1.54
20650403,3.22,1.14
20650404,5.33,1.05
20650405,0.14,0.90
20650406,0.82,2.69
20650407,0.10,1.54
20650408,3.00,1.09
20650409,7.19,2.16
20650410,0.28,1.09
20650411,3.22,1.58
20650412,9.88,1.11
20650413,3.12,1.11
20650414,0.96,1.63
20650415,2.48,1.95
20650416,1.06,2.14
20650417,3.79,1.23
20650418,0.08,1.16
20650419,0.01,1.57
20650420,0.00,3.18
20650421,0.00,3.90
20650422,0.00,4.17
20650423,0.00,3.27
20650424,0.00,3.63
20650425,0.00,3.64
20650426,0.00,4.23
20650427,0.01,3.71
20650428,0.00,3.66
20650429,0.00,3.80
20650430,0.00,4.28
20650501,0.00,4.26
20650502,0.00,4.37
20650503,0.00,4.24
20650504,0.00,3.94
20650505,0.04,2.67
20650506,0.04,1.53
20650507,0.12,1.24
20650508,3.71,1.04
20650509,0.49,2.79
20650510,12.82,3.57
20650511,2.06,1.95
20650512,2.24,1.46
20650513,0.01,2.12
20650514,0.03,2.45
20650515,2.39,1.76
20650516,4.40,1.75
20650517,0.26,1.51
20650518,0.00,2.49
20650519,0.00,2.96
20650520,4.06,1.66
20650521,2.21,1.58
20650522,1.26,1.61
20650523,14.61,2.76
20650524,0.74,1.49
20650525,0.01,2.43
20650526,13.21,0.53
20650527,0.08,1.99
20650528,0.00,3.00
20650529,2.17,3.24
20650530,3.71,2.43
20650531,8.43,3.55
20650601,1.03,2.38
20650602,10.41,2.91
20650603,0.00,3.21
20650604,0.01,4.29
20650605,0.04,4.30
20650606,0.00,4.52
20650607,0.00,3.60
20650608,0.00,5.33
20650609,0.07,3.10
20650610,0.00,4.97
20650611,1.57,4.63
20650612,0.15,2.06
20650613,0.00,2.68
20650614,0.00,3.75
20650615,0.00,5.25
20650616,0.03,4.33
20650617,0.00,4.58
20650618,0.00,5.50
20650619,0.00,4.83
20650620,1.69,3.81
20650621,4.09,3.45
20650622,0.27,3.61
20650623,0.25,3.45
20650624,0.62,4.52
20650625,0.00,5.53
20650626,3.62,4.69
20650627,2.71,4.13
20650628,0.03,3.48
20650629,0.00,3.73
20650630,17.00,4.28
20650701,1.73,3.46
20650702,0.00,5.32
20650703,0.00,4.67
20650704,0.00,3.93
20650705,0.00,4.67
20650706,0.00,5.60
20650707,15.27,4.97
20650708,8.73,2.75
20650709,0.00,4.34
20650710,0.00,5.33
20650711,0.85,4.97
20650712,0.00,5.58
20650713,0.00,5.74
20650714,0.70,5.38
