date,P,Ruurlose broek morsdijk,Zoddebeekseweg Buurse,Eibergen Hoonesweg 3,,Mean,10th_percentile,90th_percentile
07/02/2024,8.5,,406,926,,666.0,454.8,870.8
08/02/2024,10.3,,244,783,,513.5,286.6,717.8
09/02/2024,9.5,,351,904,,627.5,369.6,812
10/02/2024,2.5,,431,989,,710.0,449.2,895.6
11/02/2024,0.1,,511,1057,,784.0,533,969.8000000000001
12/02/2024,0.4,,556,1085,,820.5,581.4,1004.6
13/02/2024,0.5,,432,1011,,721.5,482.8,946
14/02/2024,6.7,,317,886,,601.5,369.6,824.8
15/02/2024,11.2,,365,940,,652.5,405.4,865.4
16/02/2024,1.2,,461,1031,,746.0,499.6,955.6
17/02/2024,0,,406,987,,696.5,450.4,915.2
18/02/2024,13.4,,335,903,,619.0,372,826.4
19/02/2024,1.3,,422,992,,707.0,455.2,911.2
20/02/2024,0.7,,433,1010,,721.5,467.4,929
21/02/2024,5.8,,309,902,,605.5,350,824.4
22/02/2024,5.6,,351,,,351.0,371.1,531.9
23/02/2024,0.6,,463,,,463.0,480.9,624.1
24/02/2024,2.1,,507,,,507.0,524.6,665.4
25/02/2024,2.4,,563,,,563.0,579.8,714.2
26/02/2024,2.1,,606,,,606.0,622.5,754.5
27/02/2024,0,,623,,,623.0,640.2,777.8
28/02/2024,0,,629,,,629.0,646.8,789.2
29/02/2024,0.1,,656,,,656.0,673.4,812.6
01/03/2024,0,,688,,,688.0,705.2,842.8
02/03/2024,0,,733,,,733.0,749.3,879.7
03/03/2024,0,,773,,,773.0,789,917
04/03/2024,0,,779,,,779.0,796.4,935.6
05/03/2024,3,,789,,,789.0,806.7,948.3
06/03/2024,0,,797,,,797.0,814.9,958.1
07/03/2024,0,,790,,,790.0,808.9,960.1
08/03/2024,0,,794,,,794.0,813.4,968.6
09/03/2024,0,,816,,,816.0,835.2,988.8
10/03/2024,0,,824,,,824.0,844.8,1011.2
11/03/2024,4.2,,781,,,781.0,807,1015
12/03/2024,0.8,,780,,,780.0,807.1,1023.9
13/03/2024,1,,796,,,796.0,821.9,1029.1
14/03/2024,0,,785,,,785.0,812.9,1036.1
15/03/2024,2.4,,700,,,700.0,738.6,1047.4
16/03/2024,1,,749,,,749.0,782.6,1051.4
17/03/2024,0.9,,774,,,774.0,805.3,1055.7
18/03/2024,1,,816,,,816.0,844.3,1070.7
19/03/2024,0,,849,,,849.0,875.7,1089.3
20/03/2024,0,,875,,,875.0,900.7,1106.3
21/03/2024,0,,860,,,860.0,887.6,1108.4
22/03/2024,4.9,,825,,,825.0,856,1104
23/03/2024,1.1,,765,,,765.0,801.7,1095.3
24/03/2024,10.9,,695,,,695.0,734.6,1051.4
25/03/2024,0.8,,737,,,737.0,769.6,1030.4
26/03/2024,0.1,,794,,,794.0,822.1,1046.9
27/03/2024,0.1,,819,,,819.0,846.7,1068.3
28/03/2024,2.3,,837,,,837.0,865.3,1091.7
29/03/2024,1.4,,866,,,866.0,893.2,1110.8
30/03/2024,1,,870,,,870.0,897.1,1113.9
31/03/2024,5.3,,786,,,786.0,821.4,1104.6
01/04/2024,4,,784,,,784.0,819.7,1105.3
02/04/2024,1.6,,741,,,741.0,779.7,1089.3
03/04/2024,4.8,,627,,,627.0,673.4,1044.6
04/04/2024,11.7,,622,,,622.0,662.9,990.1
05/04/2024,2.4,,680,,,680.0,713.4,980.6
06/04/2024,0,,767,,,767.0,793.6,1006.4
07/04/2024,1.7,,785,,,785.0,810.8,1017.2
08/04/2024,1.1,,827,,,827.0,850.9,1042.1
09/04/2024,1.3,,880,,,880.0,903,1087
10/04/2024,0.2,,893,,,893.0,916.6,1105.4
11/04/2024,1.2,,905,,,905.0,929,1121
12/04/2024,0,,916,,,916.0,939.7,1129.3
13/04/2024,0,,941,,,941.0,963.6,1144.4
14/04/2024,0,,915,,,915.0,939.8,1138.2
15/04/2024,10.6,,789,,,789.0,824.5,1108.5
16/04/2024,9,,758,,,758.0,792.9,1072.1
17/04/2024,6.7,,760,,,760.0,792.4,1051.6
18/04/2024,0.2,,707,,,707.0,742.9,1030.1
19/04/2024,9.9,,725,,,725.0,756.5,1008.5
20/04/2024,10.6,,693,,,693.0,722,954
21/04/2024,1.7,,760,,,760.0,781.1,949.9
22/04/2024,0.8,,807,,,807.0,824.6,965.4
23/04/2024,1.5,,809,,,809.0,827.3,973.7
24/04/2024,4.5,,778,,,778.0,798.8,965.2
25/04/2024,1.2,,741,,,741.0,766,966
26/04/2024,4.7,,768,,,768.0,790.5,970.5
27/04/2024,0.1,,832,,,832.0,850.9,1002.1
28/04/2024,0,,892,,,892.0,908.8,1043.2
29/04/2024,0,,919,,,919.0,934.9,1062.1
30/04/2024,0.1,,943,,,943.0,958.1,1078.9
01/05/2024,0,,964,,,964.0,978.7,1096.3
02/05/2024,2.2,,950,,,950.0,965.6,1090.4
03/05/2024,15,,947,,,947.0,960.6,1069.4
04/05/2024,12.8,,808,,,808.0,831.1,1015.9
05/05/2024,0,,855,,,855.0,872.5,1012.5
06/05/2024,0,,939,,,939.0,952.2,1057.8
07/05/2024,0,,981,,,981.0,993.8,1096.2
08/05/2024,0,,997,,,997.0,1010.2,1115.8
09/05/2024,0,,1014,,,1014.0,1027.4,1134.6
10/05/2024,0,,1025,,,1025.0,1039,1151
11/05/2024,0,,1036,,,1036.0,1050.2,1163.8
12/05/2024,0,,1062,,,1062.0,1075.4,1182.6
13/05/2024,5.7,,1081,,,1081.0,1093.6,1194.4
14/05/2024,0,,1123,,,1123.0,1133.9,1221.1
15/05/2024,0.1,,1106,,,1106.0,1120.1,1232.9
16/05/2024,8.9,,1049,,,1049.0,1070.9,1246.1
17/05/2024,1.7,,1089,,,1089.0,1108.6,1265.4
18/05/2024,0.8,,1121,,,1121.0,1139,1283
19/05/2024,2.7,,1123,,,1123.0,1141.7,1291.3
20/05/2024,3,,1136,,,1136.0,1160.4,1355.6
21/05/2024,12.5,,1117,,,1117.0,1135.8,1286.2
22/05/2024,2.3,,1135,,,1135.0,1151,1279
23/05/2024,0,,1146,,,1146.0,1162.3,1292.7
24/05/2024,12.1,,1076,,,1076.0,1096.4,1259.6
25/05/2024,0.2,,1083,,,1083.0,1101.4,1248.6
26/05/2024,6.8,,1080,,,1080.0,1099.2,1252.8
27/05/2024,13.2,,932,,,932.0,962,1202
28/05/2024,8.5,,668,,,668.0,710.6,1051.4
29/05/2024,26.4,,625,,,625.0,655.2,896.8
30/05/2024,0.8,,733,,,733.0,752.6,909.4
31/05/2024,0.1,,789,,,789.0,806.1,942.9
01/06/2024,1.7,,841,,,841.0,856.1,976.9
02/06/2024,0,,874,,,874.0,888.1,1000.9
03/06/2024,0,,891,,,891.0,904.7,1014.3
04/06/2024,0,,951,,,951.0,962.3,1052.7
05/06/2024,0.8,,987,,,987.0,997.7,1083.3
06/06/2024,0,,1019,,,1019.0,1029.2,1110.8
07/06/2024,0,,1047,,,1047.0,1056.5,1132.5
08/06/2024,0.1,,1078,,,1078.0,1087,1159
09/06/2024,0,,1081,,,1081.0,1091.2,1172.8
10/06/2024,8.4,,1098,,,1098.0,1109.1,1197.9
11/06/2024,0.2,,1106,,,1106.0,1118,1214
12/06/2024,0.9,,1107,,,1107.0,1119.7,1221.3
13/06/2024,0,,1113,,,1113.0,1125.9,1229.1
14/06/2024,1.7,,1115,,,1115.0,1128.2,1233.8
15/06/2024,8.5,,1120,,,1120.0,1133.1,1237.9
16/06/2024,8,,1129,,,1129.0,1140.9,1236.1
17/06/2024,1.5,,1110,,,1110.0,1123.7,1233.3
18/06/2024,15.2,,1021,,,1021.0,1038.6,1179.4
19/06/2024,0,,1035,,,1035.0,1049.7,1167.3
20/06/2024,0.4,,1043,,,1043.0,1057,1169
21/06/2024,5.8,,1057,,,1057.0,1068.7,1162.3
22/06/2024,0,,1116,,,1116.0,1123.9,1187.1
23/06/2024,0,,1150,,,1150.0,1157.1,1213.9
24/06/2024,0,,1171,,,1171.0,1178.4,1237.6
25/06/2024,0,,1193,,,1193.0,1200.3,1258.7
26/06/2024,0,,1223,,,1223.0,1229.7,1283.3
27/06/2024,0.2,,1252,,,1252.0,1258.6,1311.4
28/06/2024,0,,1265,,,1265.0,1272.4,1331.6
29/06/2024,7.3,,1212,,,1212.0,1226.1,1338.9
30/06/2024,13.3,,1165,,,1165.0,1184.7,1342.3
01/07/2024,5.6,,1123,,,1123.0,1147,1339
02/07/2024,4.7,,1080,,,1080.0,1107.3,1325.7
03/07/2024,3.9,,1050,,,1050.0,1080.2,1321.8
04/07/2024,2.9,,1030,,,1030.0,1062.9,1326.1
05/07/2024,1.1,,1057,,,1057.0,1087.4,1330.6
06/07/2024,1.5,,1112,,,1112.0,1139.5,1359.5
07/07/2024,0.1,,1148,,,1148.0,1173.3,1375.7
08/07/2024,0,,1172,,,1172.0,1196.2,1389.8
09/07/2024,14.7,,1118,,,1118.0,1148.9,1396.1
10/07/2024,0.3,,1124,,,1124.0,1156,1412
11/07/2024,0,,1004,,,1004.0,1043.4,1358.6
12/07/2024,40.6,,750,,,750.0,801,1209
13/07/2024,1.6,,808,,,808.0,851.2,1196.8
14/07/2024,0,,872,,,872.0,909.5,1209.5
15/07/2024,0.2,,921,,,921.0,955.5,1231.5
16/07/2024,2.7,,971,,,971.0,1004.5,1272.5
17/07/2024,0,,1013,,,1013.0,1044.5,1296.5
18/07/2024,0,,1044,,,1044.0,1074.2,1315.8
19/07/2024,0,,1074,,,1074.0,1102.9,1334.1
20/07/2024,0,,988,,,988.0,1026.1,1330.9
21/07/2024,29.1,,706,,,706.0,767.3,1257.7
22/07/2024,0,,662,,,662.0,726.1,1238.9
23/07/2024,13.5,,689,,,689.0,748.2,1221.8
24/07/2024,0,,767,,,767.0,817.5,1221.5
25/07/2024,0.5,,816,,,816.0,863.3,1241.7
26/07/2024,1,,865,,,865.0,910.7,1276.3
27/07/2024,1.1,,917,,,917.0,961,1313
28/07/2024,0,,951,,,951.0,993.3,1331.7
29/07/2024,0,,995,,,995.0,1034.4,1349.6
30/07/2024,0,,1038,,,1038.0,1075.4,1374.6
31/07/2024,0,,1047,,,1047.0,1085.2,1390.8
01/08/2024,15.2,,1028,,,1028.0,1069.4,1400.6
02/08/2024,0,,1045,,,1045.0,1085.9,1413.1
03/08/2024,0.4,,918,,,918.0,973.4,1416.6
04/08/2024,0.2,,958,,,958.0,1010.7,1432.3
05/08/2024,0,,1021,,,1021.0,1068.8,1451.2
06/08/2024,0,,1071,,,1071.0,1115.7,1473.3
07/08/2024,1.1,,1096,,,1096.0,1139.8,1490.2
08/08/2024,0,,1120,,,1120.0,1162.7,1504.3
09/08/2024,0.4,,1148,,,1148.0,1190.3,1528.7
10/08/2024,0,,1175,,,1175.0,1216.4,1547.6
11/08/2024,0,,1185,,,1185.0,1226.4,1557.6
12/08/2024,0,,1220,,,1220.0,1259.6,1576.4
13/08/2024,0,,1235,,,1235.0,1275.3,1597.7
14/08/2024,2.4,,1223,,,1223.0,1266.2,1611.8
15/08/2024,0,,1235,,,1235.0,1278.4,1625.6
16/08/2024,4.9,,1199,,,1199.0,1247.3,1633.7
17/08/2024,12,,1178,,,1178.0,1229.5,1641.5
18/08/2024,0.5,,1196,,,1196.0,1247,1655
19/08/2024,0,,1211,,,1211.0,1261.2,1662.8
20/08/2024,19.3,,1180,,,1180.0,1234.1,1666.9
21/08/2024,0,,1156,,,1156.0,1211.9,1659.1
22/08/2024,0,,1182,,,1182.0,1236,1668
23/08/2024,0,,1205,,,1205.0,1257.9,1681.1
24/08/2024,5.5,,1236,,,1236.0,1288.1,1704.9
25/08/2024,1.8,,1238,,,1238.0,1290.8,1713.2
26/08/2024,0,,1252,,,1252.0,1304.4,1723.6
27/08/2024,0,,1266,,,1266.0,1317.6,1730.4
28/08/2024,0,,1297,,,1297.0,1347.1,1747.9
29/08/2024,0,,1302,,,1302.0,1353.1,1761.9
30/08/2024,2,,1309,,,1309.0,1360.2,1769.8
31/08/2024,0,,1311,,,1311.0,1362.3,1772.7
01/09/2024,0,,1332,,,1332.0,1382.4,1785.6
02/09/2024,6.3,,1331,,,1331.0,1382.8,1797.2
03/09/2024,0,,1320,,,1320.0,1374.3,1808.7
04/09/2024,3.6,,1292,,,1292.0,1350,1814
05/09/2024,0,,1298,,,1298.0,1356.5,1824.5
06/09/2024,0.1,,1302,,,1302.0,1361.1,1833.9
07/09/2024,0,,1311,,,1311.0,1370.2,1843.8
08/09/2024,0,,1317,,,1317.0,1377.1,1857.9
09/09/2024,1.6,,1244,,,1244.0,1311.9,1855.1
10/09/2024,2.4,,1154,,,1154.0,1232.1,1856.9
11/09/2024,13.2,,1064,,,1064.0,1152.2,1857.8
12/09/2024,2.6,,1076,,,1076.0,1165,1877
13/09/2024,0.1,,1099,,,1099.0,1186.5,1886.5
14/09/2024,0,,1110,,,1110.0,1196.7,1890.3
15/09/2024,0,,1135,,,1135.0,1220.1,1900.9
16/09/2024,0.1,,1156,,,1156.0,1239.7,1909.3
17/09/2024,0,,1164,,,1164.0,1247.3,1913.7
18/09/2024,0,,1176,,,1176.0,1258.8,1921.2
19/09/2024,0,,1191,,,1191.0,1272.8,1927.2
20/09/2024,0,,1216,,,1216.0,1296,1936
21/09/2024,0,,1232,,,1232.0,1310.8,1941.2
22/09/2024,0,,1237,,,1237.0,1315.5,1943.5
23/09/2024,0.1,,1252,,,1252.0,1329.9,1953.1
24/09/2024,2.1,,1252,,,1252.0,1330.1,1954.9
25/09/2024,1.1,,1230,,,1230.0,1310,1950
26/09/2024,15.5,,1218,,,1218.0,1300.7,1962.3
27/09/2024,6.8,,1195,,,1195.0,1282,1978
28/09/2024,4.8,,1144,,,1144.0,1235.5,1967.5
29/09/2024,0.1,,1097,,,1097.0,1190.6,1939.4
30/09/2024,7.4,,995,,,995.0,1098.1,1922.9
01/10/2024,16,,851,,,851.0,965,1877
02/10/2024,11.9,,863,,,863.0,971.8,1842.2
03/10/2024,0,,902,,,902.0,1004.1,1820.9
04/10/2024,0,,929,,,929.0,1026.2,1803.8
05/10/2024,0,,941,,,941.0,1034.7,1784.3
06/10/2024,0,,979,,,979.0,1068.2,1781.8
07/10/2024,9.2,,994,,,994.0,1080.5,1772.5
08/10/2024,0.3,,997,,,997.0,1081.9,1761.1
09/10/2024,13.4,,898,,,898.0,992.4,1747.6
10/10/2024,4.3,,887,,,887.0,979.7,1721.3
11/10/2024,0,,890,,,890.0,978.8,1689.2
12/10/2024,2.3,,948,,,948.0,1030.6,1691.4
13/10/2024,0.4,,950,,,950.0,1031,1679
14/10/2024,0,,965,,,965.0,1043.3,1669.7
15/10/2024,0,,972,,,972.0,1048.3,1658.7
16/10/2024,0,,1012,,,1012.0,1085.1,1669.9
17/10/2024,0,,1045,,,1045.0,1116.3,1686.7
18/10/2024,0,,1035,,,1035.0,1107.4,1686.6
19/10/2024,3.5,,1009,,,1009.0,1084.2,1685.8
20/10/2024,0,,1043,,,1043.0,1116.5,1704.5
21/10/2024,5.2,,1004,,,1004.0,1082.8,1713.2
22/10/2024,2.5,,978,,,978.0,1059.5,1711.5
23/10/2024,0,,967,,,967.0,1048,1696
24/10/2024,0,,982,,,982.0,1060.9,1692.1
25/10/2024,2.6,,991,,,991.0,1069.2,1694.8
26/10/2024,0,,1032,,,1032.0,1107.7,1713.3
27/10/2024,0,,1042,,,1042.0,1117.3,1719.7
28/10/2024,2.7,,1033,,,1033.0,1109.8,1724.2
29/10/2024,3.8,,988,,,988.0,1070.2,1727.8
30/10/2024,0.4,,985,,,985.0,1067.1,1723.9
31/10/2024,0,,1006,,,1006.0,1085.5,1721.5
01/11/2024,0.2,,1035,,,1035.0,1112.6,1733.4
02/11/2024,0.1,,1043,,,1043.0,1119.6,1732.4
03/11/2024,0,,1052,,,1052.0,1127.7,1733.3
04/11/2024,0,,1065,,,1065.0,1139.4,1734.6
05/11/2024,0,,1088,,,1088.0,940,1676
06/11/2024,0,,1093,,,1093.0,937.8,1681.8
07/11/2024,0,,1090,,,1090.0,927.6,1682
08/11/2024,0,,1100,,,1100.0,932.8,1687.2
09/11/2024,0,,1112,,,1112.0,941.6,1695.2
10/11/2024,0.5,,1119,,,1119.0,923.8,1715.8
11/11/2024,9.6,,1055,,,1055.0,839,1700.6
12/11/2024,0.2,,1027,,,1027.0,840.6,1695.8
13/11/2024,0.1,,1019,,,1019.0,878.2,1691.8
14/11/2024,0.7,,1004,,,1004.0,887.2,1685.6000000000001
15/11/2024,0,,996,,,996.0,886.4,1672.8
16/11/2024,0.9,,965,,,965.0,843.4,1665
17/11/2024,8,,849,,,849.0,637.8,1640.2
18/11/2024,1.6,,727,,,727.0,402.2,1575.8
19/11/2024,19.6,,647,,,647.0,359,1518.2
20/11/2024,8,,603,,,603.0,430.2,1464.6000000000001
21/11/2024,0.2,,600,,,600.0,489.6,1433.6000000000001
